Year,Region,Category,Indicator,Characteristic,Age,Sex,Result,Unit,Significants (g),Comments
2010,VIC,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,30 to 39,Persons,20.3468215,Per cent,,
2010,ACT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,55 to 64,Persons,15.99498109,Per cent,,
2016,VIC,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,12 to 17,Persons,1.4,Per cent,,**
2016,Australia,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",55 to 64,Persons,21.3,Per cent,,
2010,Qld,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,25 to 34,Persons,26.42974846,Per cent,,
2010,NT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,45 to 54,Persons,34.31129275,Per cent,,
2010,Australia,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,55 to 64,Persons,20.1,Per cent,,
2013,WA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",55 to 64,Persons,22,Per cent,,
2010,SA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",50 to 59,Persons,22.7,Per cent,,
2016,NSW,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",65 to 74,Persons,11.9,Per cent,,
2013,Australia,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",30 to 39,Persons,30.5,Per cent,,
2013,VIC,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",14 to 19,Persons,22.5,Per cent,,
2016,NSW,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,50 to 59,Persons,22,Per cent,,
2016,NSW,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",18 to 24,Persons,42.4,Per cent,,
2013,NSW,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",14 to 19,Persons,22.4,Per cent,,
2016,WA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",35 to 44,Persons,32.7,Per cent,,
2010,ACT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",20 to 29,Persons,42.4,Per cent,,
2013,Australia,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",12 to 17,Persons,8.7,Per cent,,
2013,NT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,12 to 17,Persons,2.8,Per cent,,**
2010,WA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",14 to 19,Persons,32.6,Per cent,,
2016,NT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,14 to 19,Persons,10.5,Per cent,,*
2016,Tas,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",14 to 19,Persons,13.8,Per cent,,*
2016,Tas,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,55 to 64,Persons,18.2,Per cent,,
2013,VIC,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,25 to 34,Persons,17.4,Per cent,,
2016,SA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",35 to 44,Persons,28.1,Per cent,,
2010,VIC,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,45 to 54,Persons,19.72857564,Per cent,,
2010,WA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",65 to 74,Persons,10.2,Per cent,,
2013,VIC,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,65 to 74,Persons,14.9,Per cent,,
2013,WA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",25 to 34,Persons,47.3,Per cent,,
2016,VIC,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,18 to 24,Persons,16.9,Per cent,,
2016,Australia,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",35 to 44,Persons,30.4,Per cent,,
2016,NT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",55 to 64,Persons,27.8,Per cent,,
2016,Qld,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,14 to 19,Persons,9,Per cent,,*
2010,NSW,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",65 to 74,Persons,12.4,Per cent,,
2010,Tas,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,55 to 64,Persons,26.16632172,Per cent,,
2016,NT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,55 to 64,Persons,27.2,Per cent,,
2013,Qld,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",12 to 17,Persons,10,Per cent,,
2010,Qld,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,12 to 17,Persons,4.6,Per cent,,*
2010,SA,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,55 to 64,Persons,17.70278282,Per cent,,
2010,WA,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,55 to 64,Persons,19.15701534,Per cent,,
2016,VIC,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",12 to 17,Persons,4.7,Per cent,,*#
2016,VIC,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,40 to 49,Persons,17.9,Per cent,,
2010,VIC,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,20 to 29,Persons,25.17629001,Per cent,,
2010,Australia,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",50 to 59,Persons,23.8,Per cent,,
2013,NSW,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",40 to 49,Persons,29.2,Per cent,,
2013,ACT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,30 to 39,Persons,17.7,Per cent,,
2016,NT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",18 to 24,Persons,50.9,Per cent,,
2013,Australia,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,65 to 74,Persons,16.6,Per cent,,
2016,Australia,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,40 to 49,Persons,20.6,Per cent,,
2016,NT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,65 to 74,Persons,33.3,Per cent,,
2013,NSW,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,20 to 29,Persons,18.8,Per cent,,
2010,Tas,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,65 to 74,Persons,10.6239118,Per cent,,
2013,Qld,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,55 to 64,Persons,21.1,Per cent,,
2010,Australia,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,45 to 54,Persons,20.4,Per cent,,
2016,SA,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,45 to 54,Persons,20.7,Per cent,,
2013,VIC,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,18 to 24,Persons,19.5,Per cent,,
2010,NSW,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,55 to 64,Persons,17.39607712,Per cent,,
2013,Australia,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",55 to 64,Persons,20.3,Per cent,,
2013,ACT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",12 to 17,Persons,12.4,Per cent,,*
2013,SA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",50 to 59,Persons,25.2,Per cent,,
2016,Qld,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,35 to 44,Persons,25.3,Per cent,,
2016,Tas,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",12 to 17,Persons,3.8,Per cent,,**
2013,NT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",30 to 39,Persons,42.2,Per cent,,
2013,Tas,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",30 to 39,Persons,39.4,Per cent,,
2013,WA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",50 to 59,Persons,27,Per cent,,
2016,WA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",20 to 29,Persons,42.5,Per cent,,
2010,ACT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",12 to 17,Persons,21.6,Per cent,,*
2016,NSW,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",30 to 39,Persons,25.6,Per cent,,
2016,WA,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,14 to 19,Persons,4.6,Per cent,,*
2010,NSW,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",30 to 39,Persons,29.9,Per cent,,
2016,VIC,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,20 to 29,Persons,19.1,Per cent,,
2013,Qld,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",30 to 39,Persons,33.7,Per cent,,
2013,Qld,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",50 to 59,Persons,25.5,Per cent,,
2010,VIC,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,14 to 19,Persons,15.23737012,Per cent,,
2010,ACT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,65 to 74,Persons,14.87910827,Per cent,,
2010,Qld,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",40 to 49,Persons,36.4,Per cent,,
2010,VIC,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,35 to 44,Persons,20.67826943,Per cent,,
2013,Tas,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",25 to 34,Persons,47,Per cent,,
2010,Australia,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,65 to 74,Persons,16.6,Per cent,,
2016,Australia,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,35 to 44,Persons,19.7,Per cent,,
2013,ACT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",18 to 24,Persons,53.7,Per cent,,
2013,NT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,14 to 19,Persons,17.9,Per cent,,*
2016,NSW,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,45 to 54,Persons,21.3,Per cent,,
2010,WA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",55 to 64,Persons,22,Per cent,,
2013,VIC,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,30 to 39,Persons,16.9,Per cent,,
2013,NT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",18 to 24,Persons,58,Per cent,,
2016,ACT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,45 to 54,Persons,22.7,Per cent,,
2010,NSW,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",40 to 49,Persons,27.1,Per cent,,
2016,WA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",12 to 17,Persons,1.4,Per cent,,**#
2010,SA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",14 to 19,Persons,29,Per cent,,
2013,Qld,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",65 to 74,Persons,11.7,Per cent,,
2013,NSW,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",35 to 44,Persons,25,Per cent,,
2010,Tas,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",20 to 29,Persons,52.9,Per cent,,
2016,NSW,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",50 to 59,Persons,25,Per cent,,
2013,VIC,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,12 to 17,Persons,3.8,Per cent,,*
2010,Qld,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,14 to 19,Persons,20.03108396,Per cent,,
2010,VIC,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",65 to 74,Persons,11.2,Per cent,,
2013,Tas,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,12 to 17,Persons,,Per cent,,n.p.
2010,ACT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,20 to 29,Persons,25.34371813,Per cent,,
2010,NSW,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,18 to 24,Persons,27.83752041,Per cent,,
2010,ACT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",65 to 74,Persons,10.9,Per cent,,*
2013,SA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",45 to 54,Persons,32.9,Per cent,,
2010,SA,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,12 to 17,Persons,4.6,Per cent,,*
2016,ACT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,25 to 34,Persons,13.4,Per cent,,
2016,Qld,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",14 to 19,Persons,21.1,Per cent,,
2016,Australia,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",12 to 17,Persons,5.4,Per cent,,#
2016,NSW,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",12 to 17,Persons,4.8,Per cent,,*
2010,Qld,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,50 to 59,Persons,25.42509851,Per cent,,
2016,Tas,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",65 to 74,Persons,14.9,Per cent,,
2013,Tas,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",65 to 74,Persons,11.2,Per cent,,
